date_time_(UTC),channel,duration,https://archive.org/details/,text
2024-03-01 17:11:00,MSNBCW,27,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/660,"NEXT HOUR IN GA: CLOSING ARGUMENTS ON EFFORTS. TO DISQUALIFY D.A. WILLIS FROM ELECTION INTERFERENCE CASE\nTRUMP TEAM, PROSECUTORS PROPOSE JURY. QUESTIONS IN CLASSIFIED DOCUMENTS CASE\nFORMER U.S. ATTORNEY"
2024-03-01 17:12:00,CNNW,14,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/720,BIG WEEK IN WASHINGTON\nSOON: HEARING TO CONSIDER REMOVING D.A. FROM GEORGIA ELECTION CASE. . Disqualifying Fani Willis could derail the entire case
2024-03-01 17:13:00,BBCNEWS,33,,UK PM to make statement from Downing Street\nGeorge Galloway wins Rochdale by-election
2024-03-01 17:13:00,CNNW,4,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/780,1-8OO-688-13OO I. . CoLONIALPENN.
2024-03-01 17:13:00,FOXNEWSW,26,FOXNEWSW_20240301_170000_Outnumbered/start/780,»soBook.com 8OO-24O-66OO
2024-03-01 17:13:00,MSNBCW,34,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/780,TRUMP ELECTION INTERFERENCE CASE DERAILED. AS DEFENSE TRIES TO DISQUALIFY D.A. WILLIS\nNYT: TEXTS SHOW WITNESS READILY HELPED. BUILD A CASE TO DISQUALIFY TRUMP PROSECUTORS\nSzMSNBC. LISA RUBIN LEGAL CORRESPONDENT
2024-03-01 17:14:00,BBCNEWS,65,,UK PM to make statement from Downing Street
2024-03-01 17:14:00,CNNW,60,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/840,1-8OO-688-13OO s. . CoLONIALPENN.
2024-03-01 17:14:00,MSNBCW,40,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/840,NYT: TEXTS SHOW WITNESS READILY HELPED. BUILD A CASE TO DISQUALIFY TRUMP PROSECUTORS\nNEXT HOUR IN GA: CLOSING ARGUMENTS ON EFFORTS. TO DISQUALIFY D.A. WILLIS FROM ELECTION INTERFERENCE CASE
2024-03-01 17:15:00,BBCNEWS,18,,UK to pay Rwanda £37Om for asylum scheme\nMan sentenced to whole-life term for murder\nUK PM to make statement from Downing Street
2024-03-01 17:15:00,FOXNEWSW,12,FOXNEWSW_20240301_170000_Outnumbered/start/900,"TRUMP: \""BIDEN WILL NEVER SAY LAKEN RILEY'S NAME\"" | % %’\nTRUMP: \""BIDEN WILL NEVER SAY LAKEN RILEY'S NAME\"" | % %"
2024-03-01 17:16:00,BBCNEWS,30,,More than 1OO reported killed near Gaza aid convoy\nNew species of sea slug discovered in UK waters\nUK to pay Rwanda £37Om for asylum scheme
2024-03-01 17:16:00,CNNW,23,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/960,TRUMP APPEARS IN FLORIDA COURT WHILE GEORGIA JUDGE WEIGHS. DISQUALIFYING D.A. FANI WILLIS FROM ELECTION SUBVERSION CASE\nMesoBook.com 8OO-872-49(\nDana Bash
2024-03-01 17:16:00,FOXNEWSW,15,FOXNEWSW_20240301_170000_Outnumbered/start/960,"| BIDEN IGNORES QUESTION ON LAKEN RILEY'S DEATH | £\ney i e i N B. . —. TRUMP: \""BIDEN WILL NEVER SAY LAKEN RILEY'S NAME\"" Rl"
2024-03-01 17:16:00,MSNBCW,27,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/960,MASSIVE CROWDS GATHER FOR ALEXEI NAVALNY'S FUNERAL\nLIVE COVERAGE LONTINUES\nDIANA MAGNAY SKY NEWS CORRESPONDENT
2024-03-01 17:17:00,BBCNEWS,36,,More than 1OO reported killed near Gaza aid convoy
2024-03-01 17:17:00,CNNW,40,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/1020,"TRUMP APPEARS IN FLORIDA COURT, WHILE GA JUDGE CONSIDERS. DISQUALIFYING FANI WILLIS FROM ELECTION SUBVERSION CASE\n| Senior White House Correspondent\nTRUMP APPEARS IN FLORIDA COURT WHILE GEORGIA JUDGE WEIGHS. DISQUALIFYING D.A. FANI WILLIS FROM ELECTION SUBVERSION CASE"
2024-03-01 17:17:00,FOXNEWSW,21,FOXNEWSW_20240301_170000_Outnumbered/start/1020,'BIDEN IGNORES QUESTION ON LAKEN RILEY'S DEATH | £
2024-03-01 17:17:00,MSNBCW,53,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/1020,MASSIVE CROWDS GATHER FOR ALEXEI NAVALNY'S FUNERAL
2024-03-01 17:18:00,BBCNEWS,8,,Guterres: Situation requires 'independent investigation'\nMore than 1OO reported killed near Gaza aid convoy\nTracking down the suicide poison seller\nBiden calls Gaza aid incident 'tragic and alarming'
2024-03-01 17:19:00,BBCNEWS,38,,Tracking down the suicide poison seller
2024-03-01 17:19:00,CNNW,42,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/1140,"TRUMP APPEARS IN FLORIDA COURT, WHILE GA JUDGE CONSIDERS. DISQUALIFYING FANI WILLIS FROM ELECTION SUBVERSION CASE\nCOMER: HUNTER BIDEN DEPOSITION WAS \""GREAT,\"" \""PROVED.. OUR EVIDENCE\""\nHUNTER BIDEN DEFIANT IN FIERY TESTIMONY WITH CONGRESSIONAL GOP"
2024-03-01 17:19:00,FOXNEWSW,10,FOXNEWSW_20240301_170000_Outnumbered/start/1140,"TRUMP: \""BIDEN WILL NEVER SAY LAKEN RILEY'S NAME\"" RO"
2024-03-01 17:19:00,MSNBCW,33,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/1140,NAVALNY'S WIDOW BLAMES PUTIN FOR HER HUSBAND'S DEATH. ALEXEI NAVALNY WAS PUTIN'S STRONGEST CRITIC\nMASSIVE CROWDS GATHER FOR ALEXEI NAVALNY'S FUNERAL
2024-03-01 17:20:00,CNNW,58,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/1200,"HUNTER BIDEN DEFIANT IN FIERY TESTIMONY WITH CONGRESSIONAL GOP\nHUNTER BIDEN DEFIANT IN FIERY TESTIMONY WITH CONGRESSIONAL GOP. . Aaron Blake | Author, The Campaign Moment Newsletter, The Washington Post"
2024-03-01 17:20:00,MSNBCW,62,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/1200,MASSIVE CROWDS GATHER FOR ALEXEI NAVALNY'S FUNERAL
2024-03-01 17:21:00,CNNW,37,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/1260,"HUNTER BIDEN DEFIANT IN FIERY TESTIMONY WITH CONGRESSIONAL GOP\nHUNTER BIDEN DEFIANT IN FIERY TESTIMONY WITH CONGRESSIONAL GOP. . Aaron Blake | Author, The Campaign Moment Newsletter, The Washington Post\nHUNTER BIDEN DEFIANT IN FIERY TESTIMONY WITH CONGRESSIONAL GOP. . Aaron Blake | Senior Political Reporter, The Washington Post"
2024-03-01 17:21:00,FOXNEWSW,7,FOXNEWSW_20240301_170000_Outnumbered/start/1260,"BIDEN CALLS CLIMATE CHANGE CRITICS \""NEANDERTHALS\"" |"
2024-03-01 17:23:00,CNNW,6,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/1380,Apply for personal loan
2024-03-01 17:23:00,MSNBCW,31,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/1380,NAVALNY'S WIDOW BLAMES PUTIN FOR HER HUSBAND'S DEATH. ALEXEI NAVALNY WAS PUTIN'S STRONGEST CRITIC\nNAVALNY DIED LAST MONTH IN A RUSSIAN PENAL COLONY\nAzNBC NEWS. AMB. MICHAEL MCFAUL INTERNATIONAL AFFAIRS ANALYST
2024-03-01 17:24:00,CNNW,10,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/1440,"Can be taken alone or with lithium or valproate.\nCAPLYTA is not approved for dementia-related. psychosis or for people under 18.\nMost common side effects include sleepiness,. dizziness, nausea, and dry mouth.\nAvailable by prescription only."
2024-03-01 17:24:00,FOXNEWSW,18,FOXNEWSW_20240301_170000_Outnumbered/start/1440,1-8OO-63O-3838
2024-03-01 17:24:00,MSNBCW,20,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/1440,NAVALNY DIED LAST MONTH IN A RUSSIAN PENAL COLONY\n| BREAK IN TRUMP CLASSIFIED DOCUMENTS CASE HEARING\n. BREAK IN TRUMP CLASSIFIED DOCUMENTS CASE HEARING
2024-03-01 17:25:00,FOXNEWSW,8,FOXNEWSW_20240301_170000_Outnumbered/start/1500,"4| SADDLE ROCK 1-8OO-63O-3838\n1-8OO-63O-3838. . 4 | SADDLE ROCK. . LLLLLLLLLL\nbursements and Expense Compensation, each with limits of up to $1 million for Uttimate Plus, up to $1OO,OOO for Advantage and up to $25,OOO for. ard. And up to $1 million for coverage for lawyers and experts if needed, for all plans. Benefits provided by Master Policy issued by United Specialty. ance Company, Inc. (State National Insurance Company, Inc. for NY State members). Policy terms, conditions and exclusions at: LifeLock.com/legal"
2024-03-01 17:26:00,MSNBCW,29,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/1560,| BREAK IN TRUMP CLASSIFIED DOCUMENTS CASE HEARING\n. BREAK IN TRUMP CLASSIFIED DOCUMENTS CASE HEARING
2024-03-01 17:27:00,BBCNEWS,6,,dIPlymouth Saturday O6:OO |
2024-03-01 17:27:00,CNNW,41,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/1620,ONE-ON-ONE WITH NIKKI HALEY\nONE-ON-ONE WITH NIKKI HALEY. Nikki Haley | (R) Presidential Candidate\nONE-ON-ONE WITH REPUBLICAN PRESIDENTIAL CANDIDATE NIKKI HALEY
2024-03-01 17:27:00,FOXNEWSW,20,FOXNEWSW_20240301_170000_Outnumbered/start/1620,"LEFT-WING MEDIA TARGETS RURAL, WHITE VOTERS AGAIN"
2024-03-01 17:27:00,MSNBCW,16,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/1620,| BREAK IN TRUMP CLASSIFIED DOCUMENTS CASE HEARING\nSNBCNEWS. JUSTICE & INTELLIGENCE CORRESPONDENT
2024-03-01 17:28:00,CNNW,29,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/1680,"ONE-ON-ONE WITH NIKKI HALEY\nHALEY: \""NO PRESIDENT SHOULD EVER BE ABOVE THE LAW\"". Nikki Haley | (R) Presidential Candidate\nONE-ON-ONE WITH REPUBLICAN PRESIDENTIAL CANDIDATE NIKKI HALEY\nHALEY: \""NO PRESIDENT SHOULD EVER BE ABOVE THE LAW\""\nONE-ON-ONE WITH REPUBLICAN PRESIDENTIAL CANDIDATE NIKKI HALEY. Nikki Haley | (R) Presidential Candidate"
2024-03-01 17:29:00,CNNW,43,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/1740,"HALEY URGES \""CONSENSUS\"" ON ABORTION,. SAYS 15-WEEK BAN IS NOT THE ANSWER\nTRUMP ON ABORTION BAN: \""I HAVEN'T AGREED TO ANY NUMBER\""\nHALEY: \""NO PRESIDENT SHOULD EVER BE ABOVE THE LAW\"
2024-03-01 17:30:00,BBCNEWS,25,,'Warmest February on record\nWatch now
2024-03-01 17:30:00,CNNW,21,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/1800,"ONE-ON-ONE WITH NIKKI HALEY\nNIKKI HALEY ON FUTURE OF IVF. Nikki Haley | (R) Presidential Candidate\nHALEY: FEDERAL GOVERNMENT SHOULD MAKE SURE IVF IS \""AVAILABLE\""\nHALEY ON ABORTION: \""THE FELLAS JUST. DON'T KNOW HOW TO TALK ABOUT THIS\"
2024-03-01 17:30:00,FOXNEWSW,27,FOXNEWSW_20240301_170000_Outnumbered/start/1800,"MSNBC GUEST: WHITE, RURAL VOTERS \""EXCUSE\"" VIOLENCE | £\nMSNBC GUEST: U.S. THREATENED BY \""WHITE RURAL RAGE\"" I tp@\nMSNBC GUEST: \""THEY DON'T BELIEVE IN FREE SPEECH\"" |"
2024-03-01 17:30:00,MSNBCW,10,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/1800,GAZA AID CONVOY DEATHS SPARK GLOBAL OUTRAGE
2024-03-01 17:31:00,BBCNEWS,10,,1Omy riudgell
2024-03-01 17:31:00,CNNW,47,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/1860,"HALEY: FEDERAL GOVERNMENT SHOULD MAKE SURE IVF IS \""AVAILABLE\""\nHALEY: FEDERAL GOVERNMENT SHOULD MAKE SURE IVF IS \""AVAILABLE\"". Nikki Haley | (R) Presidential Candidate\nONE-ON-ONE WITH NIKKI HALEY"
2024-03-01 17:31:00,MSNBCW,24,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/1860,l GAZA AID CONVOY DEATHS SPARK GLOBAL OUTRAGE\nGROWING QUESTIONS AROUND DEADLY. GAZA AID CONVOY INCIDENT\n. GAZA AID CONVOY DEATHS SPARK GLOBAL OUTRAGE\nJOSH LEDERMAN. . SNBC NEWS. INTERNATIONAL CORRESPONDENT
2024-03-01 17:32:00,CNNW,49,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/1920,ONE-ON-ONE WITH NIKKI HALEY\nONE-ON-ONE WITH NIKKI HALEY. Nikki Haley | (R) Presidential Candidate
2024-03-01 17:32:00,FOXNEWSW,11,FOXNEWSW_20240301_170000_Outnumbered/start/1920,"MSNBC GUEST: U5, THREATENED BY \""WHITE RURAL RAGE\"" |"
2024-03-01 17:32:00,MSNBCW,41,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/1920,GROWING QUESTIONS AROUND DEADLY. GAZA AID CONVOY INCIDENT B\nl GAZA AID CONVOY DEATHS SPARK GLOBAL OUTRAGE
2024-03-01 17:33:00,CNNW,41,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/1980,"HALEY: \""I AM NOT ANTI-TRUMP. | AM FOR AMERICA\""\nONE-ON-ONE WITH NIKKI HALEY"
2024-03-01 17:33:00,FOXNEWSW,16,FOXNEWSW_20240301_170000_Outnumbered/start/1980,"MSNBC GUEST: U5, THREATENED BY \""WHITE RURAL RAGE\"" |\nMSNBC GUEST: U.5. THREATENED BY \""WHITE RURAL RAGE\"" |"
2024-03-01 17:34:00,CNNW,26,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/2040,"HALEY: \""I AM NOT ANTI-TRUMP. | AM FOR AMERICA\"". Nikki Haley | (R) Presidential Candidate\nONE-ON-ONE WITH NIKKI HALEY\nHALEY: \""I AM NOT ANTI-TRUMP. | AM FOR AMERICA\""\nONE-ON-ONE WITH NIKKI HALEY. Nikki Haley | (R) Presidential Candidate"
2024-03-01 17:34:00,MSNBCW,33,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/2040,GROWING QUESTIONS AROUND DEADLY. GAZA AID CONVOY INCIDENT\n| BIDEN WALKS BACK PREDICTION OF MONDAY CEASE-FIRE\nl GAZA AID CONVOY DEATHS SPARK GLOBAL OUTRAGE
2024-03-01 17:35:00,BBCNEWS,7,,PM to make statement from Downing Street
2024-03-01 17:35:00,CNNW,37,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/2100,ONE-ON-ONE WITH NIKKI HALEY\nONE-ON-ONE WITH NIKKI HALEY. Nikki Haley | (R) Presidential Candidate
2024-03-01 17:35:00,FOXNEWSW,14,FOXNEWSW_20240301_170000_Outnumbered/start/2100,"MSNBC GUEST: WHITE RURAL VOTERS \""MOST RACIST\"" |"
2024-03-01 17:35:00,MSNBCW,30,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/2100,l GAZA AID CONVOY DEATHS SPARK GLOBAL OUTRAGE
2024-03-01 17:36:00,BBCNEWS,45,,George Galloway wins Rochdale by-election
2024-03-01 17:36:00,CNNW,39,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/2160,ONE-ON-ONE WITH NIKKI HALEY\nHEARING TO SCHEDULE CLASSIFIED DOCUMENTS TRIAL ON BREAK
2024-03-01 17:37:00,CNNW,32,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/2220,"TRUMP, SPECIAL COUNSEL JACK SMITH BOTH AT TODAY'S FLORIDA HEARING\nFLORIDA JUDGE EXPECTED TO SET TRIAL DATE IN CLASSIFIED DOCS CASE. . Special Counsel Jack Smith wants to start July 8; defense suggests August 12 at earliest\nHEARING TO SCHEDULE CLASSIFIED DOCUMENTS TRIAL ON BREAK. . Katelyn Polantz | @W Senior Crime and Justice Reporter"
2024-03-01 17:37:00,FOXNEWSW,42,FOXNEWSW_20240301_170000_Outnumbered/start/2220,§l 1-8OO-7O4-42OO %=
2024-03-01 17:38:00,CNNW,58,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/2280,"TRUMP, SPECIAL COUNSEL JACK SMITH BOTH AT TODAY'S FLORIDA HEARING\nSENIOR VOTERS WEIGH IN ON 2O24 RACE"
2024-03-01 17:38:00,FOXNEWSW,53,FOXNEWSW_20240301_170000_Outnumbered/start/2280,1-8OO-7O4-42OO %
2024-03-01 17:39:00,CNNW,11,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/2340,SENIOR VOTERS WEIGH IN ON 2O24 RACE\nPP-A1G-USA-O878 ©2O24 Pfizer Inc. All rights reserved. February 2O24.
2024-03-01 17:39:00,FOXNEWSW,22,FOXNEWSW_20240301_170000_Outnumbered/start/2340,wwDayUSA.com 1-855- 533-5431
2024-03-01 17:39:00,MSNBCW,57,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/2340,DUELING BORDER EVENTS HIGHLIGHT POLICY DIVIDE
2024-03-01 17:40:00,CNNW,21,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/2400,1-8OO-688-13OO o. . CoLONIALPENN.
2024-03-01 17:40:00,MSNBCW,28,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/2400,ACLU ON FLAWS IN BIDEN & TRUMP BORDER POLICIES\nTX RESIDENTS WEIGH IN ON MIGRANT CR\nDUELING BORDER EVENTS HIGHLIGHT POLICY DIVIDE
2024-03-01 17:41:00,CNNW,36,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/2460,"1-8OO-688-13OO s. . CoLONIALPENN.\n~ Residentsof. . Jonathan Lawson has been compensated for his appearance.. . Modified Benefit Whole Life Insurance. Group Policy Form #12-82-O43, Individual Policy Form Series 12-82- O45 or 15-82-O2O or ICC 15-O45 Adv. Form # CP-JL3P9ORS"
2024-03-01 17:41:00,MSNBCW,45,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/2460,NBC NEWS ANALYSIS DEBUNKS TRUMP CLAIMS OF MIGRANT CRIME\nACLU IMMIGRANTS' RIGHTS PROJECT. LEE GELERNT DEPUTY DIRECTOR\nBIDEN CONSIDERING EXEC. ACTION TO CHANGE ASYLUM POLICY
2024-03-01 17:42:00,CNNW,8,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/2520,"A,. 1.8OO.246.8751 “arn. ALANCEOFNATURE.COM"
2024-03-01 17:43:00,MSNBCW,27,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/2580,BIDEN CONSIDERING EXEC. ACTION TO CHANGE ASYLUM POLICY\nFEBRUARY 8-12 MARGIN OF ERROR: +/- 4.1 PERCENTAGE POINTS
2024-03-01 17:44:00,CNNW,53,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/2640,PA SENIORS ON THEIR CONCERNS ABOUT BIDEN & TRUMP'S AGE\nPA SENIORS ON THEIR CONCERNS ABOUT BIDEN & TRUMP'S AGE. . Darrell Ann Murphy | Pennsylvania Voter\nPA SENIORS ON THEIR CONCERNS ABOUT BIDEN & TRUMP'S AGE. . Mary Ann Horvath | Pennsylvania Voter
2024-03-01 17:44:00,MSNBCW,6,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/2640,SOURCE: JANUARY 26-3O MARGIN OF ERROR: +/-3.1%
2024-03-01 17:45:00,CNNW,62,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/2700,PA SENIORS ON THEIR CONCERNS ABOUT BIDEN & TRUMP'S AGE
2024-03-01 17:46:00,CNNW,52,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/2760,PA SENIORS ON THEIR CONCERNS ABOUT BIDEN & TRUMP'S AGE\nPA SENIORS ON THEIR CONCERNS ABOUT BIDEN & TRUMP'S AGE. . Larry Malinconico | Pennsylvania Voter
2024-03-01 17:46:00,MSNBCW,5,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/2760,REAL PATIENT. RESULTS MAY VARY.
2024-03-01 17:47:00,CNNW,55,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/2820,PA SENIORS ON THEIR CONCERNS ABOUT BIDEN & TRUMP'S AGE\nPA SENIORS ON THEIR CONCERNS ABOUT BIDEN & TRUMP'S AGE. . Mickey Brown | Pennsylvania Voter
2024-03-01 17:48:00,BBCNEWS,22,,Sunak: Our democracy itself is a target
2024-03-01 17:48:00,FOXNEWSW,11,FOXNEWSW_20240301_170000_Outnumbered/start/2880,danta Rosa. . wittercAain ~AM
2024-03-01 17:49:00,BBCNEWS,21,,Sunak alarmed by Galloway by-election win\nSunak: Our democracy itself is a target
2024-03-01 17:49:00,CNNW,32,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/2940,"PA SENIORS ON THEIR CONCERNS ABOUT BIDEN & TRUMP'S AGE\nPA SENIORS ON THEIR CONCERNS ABOUT BIDEN'S, TRUMP'S AGE\nPA SENIORS ON THEIR CONCERNS ABOUT BIDEN & TRUMP'S AGE. . John King @W Chief National Correspondent\nWILL SENIORS IN BATTLEGROUND STATES DECIDE THE ELECTION?"
2024-03-01 17:49:00,MSNBCW,25,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/2940,I REPORT: BLACK EQUALITY INDEX IS AT 75.7%\nI NATL. URBAN LEAGUE OUT WITH ANNUAL REPORT\nNEW REPORT EXAMINES BIDEN'S PROGRESS ON RACIAL JUSTICE\nNATIONAL URBAN LEAGUE. MARC MORIAL PRESIDENT & CEO
2024-03-01 17:50:00,CNNW,49,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/3000,WILL SENIORS IN BATTLEGROUND STATES DECIDE THE ELECTION?\nWILL SENIORS IN BATTLEGROUND STATES DECIDE THE ELECTION?. . John King @W Chief National Correspondent
2024-03-01 17:50:00,FOXNEWSW,8,FOXNEWSW_20240301_170000_Outnumbered/start/3000,U BREAKING NEWS | S B —. TODAY: CLOSING ARGUMENTS IN CASE TO DISMISS WILLIS\nBREAKING N. . » STEVE HARRIGAN
2024-03-01 17:50:00,MSNBCW,41,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/3000,I NATL. URBAN LEAGUE OUT WITH ANNUAL REPORT\nI REPORT: BLACK EQUALITY INDEX IS AT 75.7%
2024-03-01 17:51:00,BBCNEWS,47,,Sunak: Our democracy itself is a target
2024-03-01 17:51:00,FOXNEWSW,13,FOXNEWSW_20240301_170000_Outnumbered/start/3060,| BREAKING NEWS |. . SOON: CLOSING ARGUMENTS BEGIN IN WILLIS-WADE CASE\nGA JUDGE WEIGHS REMOVING WILLIS FROM TRUMP CASE
2024-03-01 17:51:00,MSNBCW,25,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/3060,| NBC NEWS POLL: 75% OF BLACK VOTERS SUPPORT PRES. BIDEN\nNEW REPORT EXAMINES BIDEN'S PROGRESS ON RACIAL JUSTICE\nI REPORT: BLACK EQUALITY INDEX IS AT 75.7%
2024-03-01 17:52:00,BBCNEWS,40,,Sunak: Our streets have been hijacked by small groups\nSunak: Our democracy itself is a target
2024-03-01 17:52:00,CNNW,8,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/3120,( ShiningThroughCIDP.c
2024-03-01 17:53:00,BBCNEWS,12,,Sunak: Our democracy itself is a target\nSunak: Our streets have been hijacked by small groups
2024-03-01 17:53:00,FOXNEWSW,8,FOXNEWSW_20240301_170000_Outnumbered/start/3180,L BREAKING NEWS YA TS OOO. SOON: CLOSING ARGUMENTS BEGIN IN WILLIS-WADE CASE
2024-03-01 17:53:00,MSNBCW,55,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/3180,SOON: CLOSING ARGUMENTS IN FIGHT TO DISQUALIFY. TRUMP PROSECUTOR FROM GA ELECTION CASE
2024-03-01 17:54:00,BBCNEWS,4,,Sunak: Our streets have been hijacked by small groups
2024-03-01 17:54:00,CNNW,3,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/3240,THE BOYS. © Included witt'prime
2024-03-01 17:54:00,FOXNEWSW,9,FOXNEWSW_20240301_170000_Outnumbered/start/3240,| BREAKING NEWS | ___. . SOON: CLOSING ARGUMENTS BEGIN IN WILLIS-WADE CASE
2024-03-01 17:55:00,FOXNEWSW,23,FOXNEWSW_20240301_170000_Outnumbered/start/3300,SOON: CLOSING ARGUMENTS BEGIN IN WILLIS-WADE CASE
2024-03-01 17:56:00,CNNW,17,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/3360,SOON: HEARING O CONSIDER REMOVING D.A. FROM GEORGIA ELECTION CASE
2024-03-01 17:56:00,MSNBCW,4,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/3360,RSV (Resplratory Syncytial Virus) in people 6O years and older.
2024-03-01 17:57:00,FOXNEWSW,24,FOXNEWSW_20240301_170000_Outnumbered/start/3420,GZCarShield 1.5OO.9O8.2O39
2024-03-01 17:58:00,CNNW,51,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/3480,1-8OO-688-13OO s. . CoLONIALPENN.
2024-03-01 17:58:00,FOXNEWSW,12,FOXNEWSW_20240301_170000_Outnumbered/start/3480,"GZCarShield 1.5OO.9O5.2O39\nTexas and Wisconsin R. FLORIDA License numb. . idents: Contracts administered by American Auto Shield, 1587 Cole Blvd #2OO, Golden, CO 8O4O1;. WI11454. Pre-existing conditions not covered. Parts of like kind and quality may be used including. remanufactured parts. Coverage not available in Californi"
2024-03-01 17:58:00,MSNBCW,4,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/3480,discreet™
2024-03-01 17:59:00,CNNW,13,CNNW_20240301_170000_Inside_Politics_With_Dana_Bash/start/3540,"1-8OO-688-13OO I. . CoLONIALPENN.\n~ Residentsof. . Jonathan Lawson has been compensated for his appearance.. . Modified Benefit Whole Life Insurance. Group Policy Form #12-82-O43, Individual Policy Form Series 12-82- O45 or 15-82-O2O or ICC 15-O45 Adv. Form # CP-JL3P9ORS"
2024-03-01 17:59:00,FOXNEWSW,11,FOXNEWSW_20240301_170000_Outnumbered/start/3540,"'Texas and Wisconsin Residents: Contracts administered by American Auto Shield, 1587 Cole Bivd #2OO, Golden, CO 8O4O1;. FLORIDA License number: W111454. Pre-existing conditions not covered. Parts of like kind and quality may be used including. remanufactured parts. Coverage not available in Californi"
2024-03-01 17:59:00,MSNBCW,47,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/3540,Inogen.com Xow 1-8OO-9O3-338(
2024-03-01 18:00:00,FOXNEWSW,24,FOXNEWSW_20240301_170000_Outnumbered/start/3600,| BREAKING NEWS. . SOON: CLOSING ARGUMENTS BEGIN IN WILLIS-WADE CASE
2024-03-01 18:00:00,MSNBCW,29,MSNBCW_20240301_170000_Andrea_Mitchell_Reports/start/3600,SOON: FUTURE OF TRUMP CASE AT STAKE AS JUDGE. HEARS ARGUMENTS ON DISQUALIFYING FULTON COUNTY D.A.
2024-03-01 18:01:00,CNNW,34,CNNW_20240301_180000_CNN_News_Central/start/60,MINUTES AWAY: FINAL ARGUMENTS AS FULTON CO. DA FIGHTS DISQUALIFICATION
2024-03-01 18:02:00,BBCNEWS,4,,[O ENEWS
